task_id,passage,difficulty,slate,chosen_item_id
task_tr004911,Came to internal medicine for a long overdue physical. I'm so glad one of my coworker recommended this practice. The front desk ladies and the medical assistant were kind,t1,item_92b875aed5885178;item_878b7f01f172587a;item_07c59ee8b5c30277;item_6bfe1ad042337e54;item_4f9c734c82471844;item_dba6090c9c7fddba;item_d2a8b16df0695ca8;item_ef2b366188734bbd;item_37d811c04a20bc2b;item_98f4ce4f606a5bc3;item_28e0de1ed4e8db3c;item_bbabc2aef6cbd3ff;item_a432ecc58ceff615;item_e33f8937f79f8938;item_1fa1cb4da720b562;item_8a6013abd69fec59;item_3dc599ab3fa54e49;item_74b84bf165634c23;item_78e4f2a3cfc02959;item_6bf2be30d4386646,item_92b875aed5885178
task_tr004912,"Worst apartment complex ever, hands down! I had previously had issues with this complex when I was living in my one bedroom but I had a year lease. My sister wanted to move in with",t4,item_7a34e3ecd790cb11;item_1b1829977d1add52;item_0b6faea590745e01;item_e0617780bd2b9ae2;item_c9eb0c16aac68a9c;item_e2dc27272400b3cc;item_3cfb22722f2de235;item_95112d02b526b76c;item_7e5842eebbc83a33;item_268a53cd3f992600;item_5090d78dc64e770f;item_0d114bea05d7661e;item_bcef870ad07d4c1e;item_9d7ff21e73b2fe75;item_1aab05cd8fdd7c22;item_4d332024b527fe6d;item_d156a794999ea0ea;item_2cb0a5678c154047;item_5459a585da95d103;item_4aec92ccf07d493e,item_5459a585da95d103
task_tr004913,"Absolutely the worst. I just dropped them - they scheduled a termite check-up, and I waited all afternoon for the guy to arrive, and nothing. Tried to call them - NO local number.",t1,item_b3d3e6e5b22245bc;item_473a506a909c3369;item_e5c70c3d57ddb37d;item_26aa086bb6257b6a;item_54acc9f96a6958bf;item_f642c18c34ce7e2f;item_2809a7cb97ea0c2a;item_141d4341262484cd;item_6489639daa35312a;item_0ea47a9d7da83822;item_a7d82a652d441c03;item_2b60a7941094cd90;item_03a618f2a9981e37;item_0a1efcc06ac03a93;item_1967c04a6d32ee64;item_da0acd568b69e040;item_f39bca4eace3c359;item_e13f4801ee0b37c2;item_894fc8bb6292e08f;item_e7747ae8f962b131,item_1967c04a6d32ee64
task_tr004914,"It's such a cool idea using craft brews and cup together. I had a bacon, apple, and avocado cupcake and it was delicious. The staff is very friendly and informative. If you go",t1,item_3e2c45ff9ab94fdf;item_53888da3a41c1f37;item_561c3eb503a233bd;item_c335deb2c7470d49;item_7e5dbe62e531a52f;item_509481951bbd53d1;item_93085645c84fa7bb;item_32cd02dd40e09e7d;item_56f11d7cc9bdd7b1;item_a24f4b10ca84f328;item_6d95bc2fde17f52c;item_b7e9e217ce762beb;item_0c184dab07538f3e;item_d3b3f269eda0365f;item_5679c812b790a3c2;item_96ae16176097ffe7;item_f8e63e68654e1175;item_81b5610c9639b946;item_d7a39ef17ef30a97;item_936796d276beda0d,item_7e5dbe62e531a52f
task_tr004915,"So I needed some major TLC so relax so I decided to give Ba Si a try. I am the most frugal person about mani-pedis because where I'm from, you can get a quick one done for $1",t1,item_90a2712600d84323;item_a5ea1f19fb995534;item_300d66584ac0383a;item_136bbeb7819073f9;item_4cbb7b8eea61dc04;item_21fa0f670d29ac0c;item_d5803b711d262476;item_f970d020fc67ecee;item_3d057ba35f45fc07;item_beb03b0db4564823;item_edbdde0b791ef38f;item_f4c22bac1b674425;item_6a6189b2992bbdf2;item_5843bf80a481d694;item_a63757bf3e4b9c6f;item_2ddbed707aca6fad;item_2abdd89624796782;item_3a912e507f4b1bff;item_41b0344d980140d1;item_0cf42ed17a8ae287,item_3d057ba35f45fc07
task_tr004916,I needed a critical supply item for a client. Thankfully they were open and had what I needed hence the one star. However I was disgusted to see a single can of Lysol spray for t,t2,item_66b32b009aef4854;item_3a2c4fc43f18ba3d;item_7d5d883f31cb8205;item_1adb9f7d470878f5;item_1f33df0b9f9576af;item_55fd66bf20ed0362;item_f9139d4929b99edd;item_35addcbd7a6ab3cf;item_1682832898fdcc0a;item_ded62d21eded589b;item_e71465de67e6f291;item_7a2917cb91b36b33;item_738c60523a63f6af;item_4260606899a80543;item_453605c2cfa0eec1;item_3f8f8bd8ef9c55e9;item_947f59ab3e5a0604;item_bab7206a2e071cc6;item_e782c7e88ef2d417;item_31da1d9e242e8a34,item_1682832898fdcc0a
task_tr004917,"I took my 20 years old car there on Aug. 4,2017 for a inspection ( Took it before back in May because I didn't have to pay for the repair but still questioning this couple of thing",t3,item_e3668de922e3c563;item_fb3a1fb184d38d94;item_89c87e7363315917;item_9c2deb19cd4a35de;item_d8c94822c9b48e1f;item_36bc7520a265c23c;item_fb115a9f3772b3b6;item_dfef6b86ae544ea1;item_7e6c6d451c2ce0c5;item_4a102c11eeaa73b8;item_a43a74955e9b9159;item_2552778f8499e38e;item_c9de283848295a52;item_5b4e0070e39fd141;item_6e0d6a5d3b37f6f3;item_d3347a3cfe48ecaa;item_c9bb4b547ca6d508;item_a7a3ca21a880776f;item_c0f9fc95dd86294c;item_996885197310d832,item_996885197310d832
task_tr004918,"Wow ! Their chocolate Cookie are ridiculously good, have to come early because it run out all the time ! Ice coffee is perfect and their roast beef on long roll are very tasty! S",t2,item_a3cbc7dd7fcd9861;item_8819a6176321482a;item_b437866620dd0d27;item_4b120eaf7bf77df5;item_cea3fc7d99c2a9ac;item_897d3d139c2f0768;item_367e39b6b665cf7b;item_08cf7c3cf43f3fa5;item_337fc75e27f1b474;item_83bf130462c920bf;item_c588aee46c4291b8;item_9ef40a0aff6be405;item_86ed937057def5ef;item_157402739cb51ad6;item_83b1595acf5755b4;item_297dd983c9f84c4a;item_4d2eda745cdd4ef1;item_a372ff24393a9897;item_ba6a730a097c6f15;item_c84d557d484de9fa,item_9ef40a0aff6be405
task_tr004919,Speedy service and the front desk clerk Mike was awesome and efficient .Will definitely recommend to anyone.,t5,item_50a9e0b52465998d;item_d4cf1d94d3654e41;item_eddb719bba2e3309;item_c546005aac3614d8;item_9dfd3555af146b77;item_95ea6e62eb44e553;item_294841bb00aa7511;item_87cced2d855419fa;item_8027a919a5632724;item_811b03ea7b0ef247;item_4ed813179175e7b9;item_5314019a695f5b9c;item_13ca524122ac1165;item_cc49948f8ab72584;item_dfa44f2c6e1b9a0b;item_f2f42f0544e97cec;item_4cfdb33174b08505;item_f045b4799c2e36e9;item_dabd75e26518085f;item_caee66543edf678a,item_4cfdb33174b08505
task_tr004920,The people who work at this location are amazing. I was in last Saturday to get my new dog groomed ( we adopted from operation Ava). His grooming was done perfectly and he smells a,t5,item_f53e6def872a5f5a;item_6693cf09c8bf168e;item_8ae4a8bd4a2bd4c3;item_069378bdf0d14776;item_46a8b6bd50e5acbd;item_04fed738d66ba288;item_4672ec535873a40e;item_060abc06f7368f08;item_c3d8d1917bd0d705;item_df09a7ecccccaabd;item_8749e40d9f439a50;item_1a37912b00b196a8;item_823634db963ad9e4;item_7e9b281a824f2258;item_278402e91c474f0f;item_e64d1d1903cb975b;item_cf037d81326bcf82;item_7a5178d0c97e14b3;item_ad9f38a3b2e7e01c;item_7645619aa05e796f,item_c3d8d1917bd0d705
task_tr004921,"I'm a regular at this 's location. It's located in the building that I work in, and full disclosure, my company gives me $8 per day that I can use here for lunch. I'v",t2,item_1776fed6c43b4eeb;item_b7f70bfb443d3a00;item_28604f95cf8fd444;item_7402ebb7429aab67;item_bc8a2726aaf871a1;item_69e6f77b8ac8b1c7;item_d28b0164db3199bb;item_ac4b021680bbc229;item_fdc99c00fcedf27d;item_b09dd64cdd44c09b;item_c4f396ecfd716a8f;item_50b5cd716d8f1b85;item_8042deceab59dade;item_10de9551f1ddb597;item_b0ec759a0ed7f52c;item_c0d3a9a5256b9a34;item_5ddc6d561b460ee3;item_da585413fd60a9e5;item_9c8914b8252648d5;item_d8f3c04b180d509c,item_d8f3c04b180d509c
task_tr004922,"Been coming here since it opened and the quality is still great. Great for people working downtown, or in a rush between shopping. It's like chipotle, but Mediterranean and way tas",t5,item_aff28eb703dea7e2;item_b30035b315508d84;item_2add1c6000c01c4d;item_a697fe3c9d1a4e54;item_a4d24ecc07a1dc5a;item_b893bb5c65769406;item_8ab1e91ed73404a0;item_e88f9a17406f7195;item_7ffe3bc9de9abf60;item_54632be6d9bb0c2b;item_0455e72dacc4f26a;item_1405811452152bf0;item_65cfdde8bff09e87;item_819f2c60ea9bc09d;item_5458eb326f254336;item_3981c31bfc1ec60d;item_e9f39981d8123662;item_1aba94a269fcb63d;item_bab8d6c8124ac83b;item_a2b37f2862c6fe01,item_b893bb5c65769406
task_tr004923,Yuck! My boyfriend and I ordered from here tonight and it was a disap ment. His was still raw and my Stromboli tastes like it was frozen. I also paid for extra sauce and,t4,item_0432416ac8f9f227;item_fc0ff8449576577e;item_54081b1b4422a783;item_ff82f57eba438a2b;item_36d9d80cbe3416bc;item_bb99ac5bb8f4681b;item_8134f2dc2d2e80f4;item_1631a70032a2aec5;item_ceabd88417689354;item_944f48be34687cc8;item_1279c5855d625939;item_0c4bdb341e51e770;item_0a9f822280df53b6;item_189d338139be2133;item_36dee5197f8c84d9;item_8f3f7a5ac3c12b93;item_572ed9392db79d6d;item_c69ef55c2a8bdd30;item_cce9e0729e7ee631;item_dbc74d32209a2d6a,item_36dee5197f8c84d9
task_tr004924,Bring the family and an empty stomach. Portions are large and leftovers are assured. Delicious Cuban food.,t1,item_3e973dd206767c2e;item_bc56a44695b12033;item_8aa4bb05dd6a4501;item_27c33b79ba42c074;item_d6e3f1e57fc122be;item_aff015b464193c40;item_3fbbb3db13766a26;item_9a42920e56b13514;item_50aca68e53cb8ce4;item_df4817633fc7e8aa;item_8ef028db0a761ad1;item_3922a3146ae3e80e;item_54e3ca757a370c1d;item_c0c8d2bb9b35f4a4;item_1ae042cfa848ee40;item_28c1e308135786c7;item_649c7e392f7271f3;item_ae42b3eb43bbbcf9;item_a0e7db0c1d5182fe;item_9b2ae5e84c923fb8,item_d6e3f1e57fc122be
task_tr004925,THE merchandise and store is great BUT.. 1. Sales associates are pests and follow you like a dog 2. Parking is a nightmare,t5,item_3323b18fd53e0a41;item_f4e7105fd842359d;item_3e2149af41a5ed2f;item_f1b5cfd81a070e9b;item_72e52b0e7c3ad09b;item_bae1b97f0ee0c793;item_378ae57b5cd06bbf;item_1a733f172fb1bde4;item_1f2675d33bddd6b0;item_e7472608779ba0f9;item_c66bfb4fd98100f9;item_dfddff7c94f0f00d;item_937457f328cf16ef;item_8ca6b1ef5476704e;item_fd586d1f4e956e3b;item_974bfe334f3841e3;item_71255785ef25afab;item_685b49e678047cb0;item_ea5dfe4e888d02a5;item_569d9507dea79f6d,item_685b49e678047cb0
task_tr004926,"Is it odd that one of my all time favorite s is in Tucson, Arizona? I mean, I have pounded the streets of San Francisco, Scottsdale, Los Angeles, and Boston on many occasi",t1,item_369279c2a768726a;item_772b73439c511ca9;item_aca71cb9fdbf2cbc;item_3e1b887977af1886;item_bc98054f732985f2;item_77f423c560a7553c;item_45f52ad60cad949f;item_ffc7650d220108f0;item_b469742947d73dde;item_90e4020b7092c8a4;item_25b5e7c9be378ea5;item_c945bdfa398e5d4d;item_70473fcc386deb9a;item_905cb59e704217de;item_7430abb9cbb487a2;item_4b3a0b4fb4bb8e18;item_1a6a1a6c6998fc16;item_b5f17cd940b62c90;item_c7e94dc44e31997b;item_e217b3c4f87748f2,item_45f52ad60cad949f
task_tr004927,"We tried a couple slices of pepperoni to go. This is amongst my favorite places so far in West Philly. The crust is thin and crunchy, the sauce is tasty, and there's ju",t3,item_04894f4f4a1b21c4;item_0e3830677ff81750;item_7294779df3eca53f;item_23931f81b9dbec44;item_fec9ef702e046852;item_9b9130a014b6cd21;item_24c4addd51f79fe1;item_d5f11960311043a4;item_6927b46698ebec6d;item_1498185755f95646;item_18182341a12f5f03;item_d386e2b073708352;item_9c07284ec3f7f07e;item_aac118ed70823f5a;item_5b2b4e456db11ccc;item_9e405f15ddbc60f8;item_f06fc414a4b5ceeb;item_0fbc3db278e7404b;item_ddc9640b619d9c14;item_9fed071b0e62a8de,item_0e3830677ff81750
task_tr004928,"I'm a huge fan of Dr. Lieberman her practice. She is thorough, incredibly accessible, -- in the 4+ years we've been coming here -- she has always responded to my myriad of",t5,item_9df91af96da025fe;item_fdcd83b9c001d3c4;item_3db53d010ec2af9d;item_ecc2a189e9c0cb50;item_900a8233163ac472;item_028d44ea385e58ae;item_49cf1ad5170cb9e4;item_776c8a0d8ff4561e;item_c97c9a05900c98f7;item_3c66f3e904282a43;item_92b875aed5885178;item_9e1d6df9c3bc3d21;item_5dcd737199bf4c5d;item_22fe07209e51a0b3;item_ccdf54b587ecaa18;item_2377560f27afff24;item_61bfde9546d839b2;item_2e5b0fbacaf5653a;item_9439c9db7fdc2141;item_394c07437a587f32,item_776c8a0d8ff4561e
task_tr004929,Time for another update on my mother. It's been awhile since I did a review and updated everyone on my mother's over all status and Moffit & Research Institute. So fa,t4,item_878b7f01f172587a;item_9416fdaa1259cf10;item_27b23143f686435b;item_1ba08c5c7511cb97;item_a432ecc58ceff615;item_94d9985b1f64145f;item_f498aa2fa569d014;item_6cc6c61437be3c38;item_44ed06ed0197bcf0;item_78e4f2a3cfc02959;item_c0d3088845dda274;item_3dc599ab3fa54e49;item_d0c0e335aaf2266e;item_37d811c04a20bc2b;item_2cf1703e286cec76;item_655f03b48283875c;item_0615cd4e125cae35;item_6bf2be30d4386646;item_af90c5d6a60d4ac9;item_78db0eef10592266,item_1ba08c5c7511cb97
task_tr004930,"Horrible experience. I'm pretty sure the bourbon chicken isn't really chicken. Fountain soda tasted awful. Never, ever recommend.",t1,item_e01a8cbbefb156cb;item_8841764c2f248e83;item_a1c5f9d8b80dbe6c;item_c11d4c8b2fb1a969;item_634013b3928e14ae;item_86583e4f96770a8f;item_bf790c40dff11ca5;item_dca43285f7910d01;item_3b963a2aba3d4ead;item_3cf71a0170006982;item_dbd8cf0318111afb;item_9e130a8547afc076;item_268fcec3ed98dac2;item_7848eb1e5afbb97b;item_54795ca5388e001f;item_0ebf360ee2c294b8;item_0307c271cbbc90ad;item_47f802ddca31e665;item_0d20d125b59d9c0d;item_8e4e4f5055c3196a,item_0ebf360ee2c294b8
task_tr004931,I dont know if despise is a strong enough word to describe the way I feel about this ! I have a four year old son that needed medication and this didnt have,t4,item_524843d9fd1f4bcb;item_636ce88552727812;item_12dd5a356ce2fc63;item_9faa2d6a22fa5644;item_7aa7a5d3baea2567;item_5117812fff11ed15;item_39860692677c801d;item_1fa1cb4da720b562;item_00a091d87b5bf530;item_4ec1518bcdeee7ad;item_6b6b109c68de57e5;item_1def5060ce32cdc3;item_4853262e75fc2e9a;item_b1c6b08ef4fc7f9c;item_c63856cbfde55d31;item_8a1f60b2aba9cf1d;item_62004c43388acfd0;item_5731590fa9e487a1;item_e358868abada738a;item_f7013d985095df3d,item_12dd5a356ce2fc63
task_tr004932,I am so happy & s has finally made it into the city! I have been waiting for this day since my first visit to their Malvern location a few months back. If you are looking,t3,item_509481951bbd53d1;item_e523a5ec1e2b22b7;item_188210c71992fa7a;item_e1f2aa16b0b4d6c1;item_ac4b021680bbc229;item_d9e8980d220e4557;item_bc68830cc496bf15;item_5aac33130df3fa8b;item_0ecdc4e4a86536d8;item_74b9479cb6c55cd3;item_3eb75a0249638cfc;item_aab02d17482c8272;item_191ce2a44aa9ad3e;item_480625f93f554e2e;item_4475615ad40012c5;item_9cd695b847cbc7a0;item_21b7a4204976199d;item_968f1bc4d9cb67c4;item_5bac348de06d0dc9;item_d8804b9de32232b8,item_509481951bbd53d1
task_tr004933,"I just stumbled into this glass shop from the street. From the outside the it looked unassuming, but once inside I could see it was a higher end (pricey) establishment, which wa",t3,item_a28b50054d0147ce;item_3dc599ab3fa54e49;item_826ccf2047ab0d3f;item_53de7aa4db97bbeb;item_07c59ee8b5c30277;item_829c19b0f5c6b2b2;item_738d33737d8324cf;item_0e95a5935d916fe3;item_b4d3f62d065a720a;item_7ab0b73ebfae9e1c;item_42a4b8a0cf7c7ac6;item_8a6013abd69fec59;item_227a8834b584a68c;item_e13449b75732dc69;item_4f8a44cde947f696;item_3f630a61a7e7b6d6;item_d2a8b16df0695ca8;item_a432ecc58ceff615;item_c8e1dc67120904a0;item_87f9df99bbd64900,item_829c19b0f5c6b2b2
task_tr004934,This restaurant reminds me of a Puerto Rico Trip that I took about a decade ago. The cuisine was amazing. This is the closest place to that memory for me. This is officially m,t4,item_54e3ca757a370c1d;item_0420b311e69f0ef8;item_451f30239ee5c5d1;item_450fca0740d8b6e9;item_87fdec445320d8c8;item_2cfa742fd1dc60ce;item_523e17bffefcadd3;item_d92656d63d7dac53;item_b919673cc030f093;item_9f9bf6a9594fd0a3;item_db7c944380f92ed0;item_7e78bb30fe7d8558;item_270a6a85e4cfff80;item_bc56a44695b12033;item_4293067537d52e19;item_419623d2466ad676;item_46a5971c60b990c5;item_b0a66c4f781ce485;item_90da9a8b213d3c31;item_5e9fb6eeb7a2c3e1,item_419623d2466ad676
task_tr004935,We were seated by some of the nicest people we've ever encountered in a restaurant. The menu was small but interesting. The portions were huge and flavorful. The service was tim,t4,item_1beef1ea57900166;item_a0680b4bb41b0327;item_89c8568c540f7a60;item_0e69fd5af3df47a2;item_f7ecf1f1b519bc59;item_25a236bf86d41673;item_0832bf9395f5f2b1;item_cc61ebc1011b4c40;item_88ace1258f3b9c9e;item_4bf37ec4eaedab9f;item_a3120df1d3809f86;item_6362a199a19e8b08;item_11ff207ef02b4947;item_c2e12f01f457c835;item_4cd60ec6a4ca6f79;item_e21df8e9f0d2651b;item_2c57de160c37b6a7;item_b924754ed97b943c;item_7f0cdf6e84aa41f1;item_dee72e86c17603d1,item_11ff207ef02b4947
task_tr004936,Unprofessional just like any other . Nobody speaks or ask if u need help. They have empty pallets on floor. Coworkers having personal conversations not caring customers can,t1,item_9be9afcd2d2f75b7;item_22527b24e216dca7;item_8a4f20bd8d9e2a27;item_009a516af2fd0f1e;item_5a33acc45024c640;item_5f9c2dc7c0ab27c0;item_8a5a73f178734f48;item_0fbbc9b80d86c11d;item_98018b8666cffab0;item_32a7c8b9d01b330f;item_25b5e7c9be378ea5;item_e9b872aea067c0e3;item_cc63b455d309dede;item_42c39ef558ddb467;item_8f18dea5b74fafd4;item_a6c1c85d188dff02;item_e81e067c63fe081c;item_04d26a625b933f9f;item_89c6f9115c1cbbba;item_980de243759132cb,item_22527b24e216dca7
task_tr004937,"Looking to get a manicure/pedicure on a Sunday, I saw they were open, called to make a morning reservation, was told to just come in as nobody was there. I love having a salon",t5,item_f8b259e3d85c8a8c;item_968d61df382dcab9;item_4c2c55cb33f5cd78;item_7577dd661df8df0f;item_65c18ad7391d2031;item_52d3960a35ff93ab;item_88aa05efc84a018a;item_9b47d33d516ea88e;item_412478485733b870;item_9d5c28dd140bc56a;item_444be985eaeffc82;item_98fe9e708ef4df0d;item_42d396f370c2d25e;item_dd3d2880fc0eb859;item_809444a6c93a7a4d;item_5f8b934d61cb704b;item_941bb77c66f29a08;item_d6887028f8740de1;item_197e64f46c9ee4bd;item_4f94c0d35e42c115,item_5f8b934d61cb704b
task_tr004938,is truly a in my book. If you come swinging through you never know what you'll find when you're dropping off your vine. Then it's a at every turn. I came,t3,item_ddc9640b619d9c14;item_7294779df3eca53f;item_26818b6f300ed845;item_6dd4545db07947d7;item_adf633bda4e47c6f;item_f06fc414a4b5ceeb;item_6b2ee09ac7d9a825;item_69e6f77b8ac8b1c7;item_63a6fe818d03926b;item_1498185755f95646;item_41f11d708ed7cf78;item_d386e2b073708352;item_bdda59e2c04cf3a9;item_bfdb7558de01b174;item_bfe3b5500e6e8a6d;item_44b38316bcc412fd;item_5b2b4e456db11ccc;item_9b9130a014b6cd21;item_0fdd8dfa5b235bcf;item_f5366d045778c9d6,item_6dd4545db07947d7
task_tr004939,Always good fresh consistent product. Love getting exactly what I want on my burger. Fries always great as well. So convenient to order on line and walk right in to pick up your fo,t1,item_17de4919b3abc79e;item_df35343a3d1b17d3;item_b4997d235b8a288e;item_ebb441256d321401;item_6bbbf4e36c86e8a6;item_599a4bb804cdfb09;item_9670700c4e6b127e;item_e4668233b4575f91;item_f8455297205296cb;item_449afca74ce64f11;item_924d41392656f336;item_74e429f57815e1cc;item_69c6ffbeaa993648;item_b2fc71dd91ab240d;item_ea86a3f230d1c6aa;item_b01a41b2d5e1f6e1;item_9aef30ba03e9d406;item_9c11dda797af39a7;item_85928fb75cdc4cd1;item_dc6ccb29ac120161,item_17de4919b3abc79e
task_tr004940,This has been one of the worst experiences of my life with pets. Office manager did reach out. Told me to drop my guy off and that he would be seen immediately. When I got there,t4,item_937ea601ae0e6b2e;item_45862f9fd55d2fc5;item_2bb2799f63636233;item_b7527f8f06ca6c2d;item_9addecbabf76ac90;item_d186daab6af1723c;item_40bbe1f7aed6ecb0;item_54cc3013437adaa7;item_e26331ad84cbe1b5;item_20a834e461415f87;item_82386be3953705b5;item_b3ed2aab9d31df96;item_544d904325ac2a10;item_a965e0e723a65218;item_72c55cd95941a469;item_8e939208583f3519;item_29f9e89a19e6ed0d;item_f72b8dfebd182312;item_88468fa06d54578f;item_d9811a62f1518e37,item_b7527f8f06ca6c2d
task_tr004941,I got my car detailed yesterday by 's and they did an incredible job! My car looks brand new. As others have said this is a mobile service and they came to my apartment complex.,t2,item_f6629646c46af1a0;item_53c07a7d5d1cb5e8;item_bf0ac84d3f525876;item_158da482d63d3787;item_f89f2c93eb5916f8;item_c41456a2abd7a234;item_c5d02acaa2809398;item_8a483376c8b7f2db;item_f0f6849c84e07983;item_12e20fc0dd6a29ba;item_dd1fba5ae3d99c4a;item_698942c2795d1356;item_527866c6cd16ab2e;item_a4553ea1ee90aace;item_76515a2002746df8;item_05abe34855d93d07;item_5fbc30a4385b22f9;item_b7717d3aa4d03a4a;item_251b44ed1ada5971;item_600413f45cf88147,item_c5d02acaa2809398
